data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6699505,682,SAU6108,6108,"15 November 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Masa Press; Yemen Data Project","Local partner-Regional","On November 15, 2 Saudi-led coalition airstrikes reportedly targeted Mijazah area of Asir province, southern Saudi Arabia. No fatalities nor injuries reported.",0,1576855236,SAU
6992512,682,SAU22786,22786,"11 November 2019",2019,1,"Violence against civilians",Attack,"AQAP: Al Qaeda in the Arabian Peninsula",,2,"Civilians (Spain)",,7,27,"Middle East","Saudi Arabia","Ar Riyad","Ar Riyad",,"Riyadh-Al Malaz",24.665,46.7352,1,AFP,International,"On 11 November 2019, a Yemeni-national stabbed and injured four Spanish actors in King Abdullah Park in the Al Malaz neighbourhood of Riyadh. During the trial, Saudi television reported that the Yemeni man operated under the orders of Al Qaeda command.",0,1584367890,SAU
6710538,682,SAU4904,4904,"05 November 2019",2019,1,Battles,"Armed clash","Police Forces of Saudi Arabia (2015-)",,1,"Unidentified Armed Group (Saudi Arabia)",,3,13,"Middle East","Saudi Arabia","Ash Sharqiyah","Al Qatif",,Sanabis,26.5767,50.0817,1,"Al Jazeera",Regional,"11 May 2019: Unidentified armed men opened fire at security forces in the Sanabis neighborhood of Qatif city, KSA, prompting clashes. 8 gunmen were killed in the ensuing gunbattle.",8,1578510752,SAU
6448663,682,SAU6105,6105,"05 November 2019",2019,1,"Strategic developments",Agreement,"Government of Yemen (2012-)",,8,"STC: Southern Transitional Council",,2,28,"Middle East","Saudi Arabia","Ar Riyad","Ar Riyad",,Riyadh,24.6877,46.7219,1,"Aden al Ghad; Yemen Data Project","Local partner-Regional","On November 5, representatives of the Hadi government and of the Southern Transitional Council signed the 'Riyadh Agreement' in the Saudi capital, in Al-Yamamah Palace, to put an end to the fighting between the two camps in southern Yemen. The agreement was signed by pro-Hadi Deputy Prime Minister Salem Al-Khanbashi and STC member Dr. Nasser Al-Khabaji; both the Saudi Crown Prince Mohammed bin Salman and the Emirati Crown Prince Sheikh Mohammed bin Zayed were present, along with President Hadi and STC leader Aidarou al Zubaidi.",0,1576530923,SAU
6448693,682,SAU6104,6104,"03 November 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Al Masirah; Yemen Data Project","Local partner-Regional","On November 3, two Saudi air raids were reported on Al-Rabo'ah border area of Asir governorate, southern Saudi Arabia, with no report of fatalities nor injuries.",0,1576530924,SAU
6448714,682,SAU6102,6102,"02 November 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On November 2, 17 Saudi-led coalition airstrikes reportedly targeted Al Raboah and Al Mijazah areas of Asir province, southern Saudi Arabia, and Takhyah area of Majza district in Al Jawf border governorate. No fatalities nor injuries reported.",0,1576530924,SAU
6448715,682,SAU6103,6103,"02 November 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On November 2, 17 Saudi-led coalition airstrikes reportedly targeted Al Raboah and Al Mijazah areas of Asir province, southern Saudi Arabia, and Takhyah area of Majza district in Al Jawf border governorate. No fatalities nor injuries reported.",0,1576530924,SAU
6327661,682,SAU6098,6098,"02 November 2019",2019,2,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Aden al Ghad",Regional,"As reported on Nov 2, suspected pro-Houthi forces killed 2 Saudi soldiers in the Jizan area, southern Saudi Arabia.",2,1572887467,SAU
6448737,682,SAU6097,6097,"01 November 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Al Ahd News; Yemen Data Project","Local partner-Regional","On November 1, a Saudi-led coalition airstrike reportedly targeted Mijazah area of Asir province, southern Saudi Arabia. No fatalities nor injuries reported.",0,1576530924,SAU
6333308,682,SAU6101,6101,"01 November 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Mareb Press",Regional,"On Nov 01, reported clashes between pro-Houthi forces and Saudi forces in the southern area (coded at Jizan) left 6 Saudi soldiers killed in total, fatalities split across two days (4 fatalities coded in this event next to 2 fatalities in SAU6098).",4,1573494625,SAU
6448789,682,SAU6096,6096,"30 October 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On October 30, two Saudi air raids were reported on Al-Mijazah border area of Asir governorate, southern Saudi Arabia, and Takhyah area of the Asir front (coded in Sadah governorate of Yemen), with no report of fatalities nor injuries.",0,1576530924,SAU
6448826,682,SAU6095,6095,"29 October 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Ofq News; Yemen Data Project","Local partner-Regional","On October 29, two Saudi air raids were reported on Al-Mijazah border area of Asir governorate, southern Saudi Arabia, with no report of fatalities nor injuries but allegedly damaging farms, houses and other property.",0,1576530924,SAU
6448840,682,SAU6094,6094,"27 October 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Yemen Press; Yemen Data Project","Local partner-Regional","On October 27, three Saudi air raids were reported on Al-Mijazah border area of Asir governorate, southern Saudi Arabia, and Takhyah area of the Asir front (coded in Sadah governorate of Yemen), with no report of fatalities nor injuries.",0,1576530924,SAU
6448888,682,SAU6092,6092,"26 October 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On October 26, 6 Saudi-led coalition airstrikes reportedly targeted Mijazah and Al Raboah areas of Asir province, southern Saudi Arabia. No fatalities nor injuries reported.",0,1576530924,SAU
6448889,682,SAU6093,6093,"26 October 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On October 26, 6 Saudi-led coalition airstrikes reportedly targeted Mijazah and Al Raboah areas of Asir province, southern Saudi Arabia. No fatalities nor injuries reported.",0,1576530924,SAU
6212082,682,SAU6091,6091,"23 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Saudi Arabia)",,5,"Police Forces of Saudi Arabia (2015-)",,1,15,"Middle East","Saudi Arabia","Ash Sharqiyah","Hafr al Batin",,"Hafar Al Batin",28.4328,45.9708,1,Twitter,"New media","On October 23, a mass brawl took place in Hafar al Batin. Security patrols shot on the rioters without any reported fatalities or injuries. Not anymore info. [size=no report]",0,1572286116,SAU
6448971,682,SAU6090,6090,"22 October 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Yemen Press; Yemen Data Project","Local partner-Regional","On October 22, four Saudi air raids were reported on Al-Rabo'ah border area of Asir governorate, southern Saudi Arabia, with no report of fatalities nor injuries.",0,1576530924,SAU
6449005,682,SAU6089,6089,"20 October 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Al Masirah; Yemen Data Project","Local partner-Regional","On October 20, five Saudi air raids were reported on Al-Rabo'ah border area of Asir governorate, southern Saudi Arabia, with no report of fatalities nor injuries.",0,1576530925,SAU
6449024,682,SAU6088,6088,"19 October 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On October 19, 4 Saudi-led coalition airstrikes reportedly targeted Al Raboah area of Asir province, souther Saudi Arabia. No fatalities nor injuries reported.",0,1576530925,SAU
6449118,682,SAU6084,6084,"13 October 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On October 13, seventeen Saudi air raids were reported on Al-Mijazah border area of Asir governorate, southern Saudi Arabia, and Takhyah area of the Asir front (coded in Sadah governorate of Yemen), with no report of fatalities nor injuries.",0,1576530925,SAU
6025903,682,SAU6083,6083,"11 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Unidentified Armed Group (International)",,3,"Civilians (Iran)","Government of Iran (1989-); Labour Group (Iran)",7,37,"Middle East","Saudi Arabia",Makkah,Jiddah,,"Coast of Jiddah",21.5262,38.6599,3,"Al Jazeera",Regional,"On 11 October 2019, an oil tanker belonging to the National Iranian Tanker Company (NITC) was attacked while traveling through the Red Sea about sixty miles off the Saudi Arabian port city of Jeddah. According to the Iranian officials, the tanker was struck by two missiles. No one has claimed responsibility for the attacks.",0,1571160757,SAU
7017300,682,SAU6082,6082,"10 October 2019",2019,2,"Strategic developments","Change to group/activity","Military Forces of the United States (2017-)",,8,,,0,80,"Middle East","Saudi Arabia","Ar Riyad","Ar Riyad",,Riyadh,24.6877,46.7219,3,"New York Times; Twitter","New media-International","Since last month, the US has reportedly added more than 3000 US soldiers to their contingent on Saudi soil consisting of two fighter squadrons, one air expeditionary wing, two patriot batteries, and a THAAD system.",0,1585692249,SAU
6992532,682,SAU6080,6080,"29 September 2019",2019,1,Battles,"Armed clash","Humat al Tawhid",,2,"Police Forces of Saudi Arabia (2015-)",,1,12,"Middle East","Saudi Arabia",Makkah,Jiddah,,Jeddah,21.5424,39.198,2,"Al Jazeera; Telegram; Twitter","New media-Regional","On 29 September 2019, Saudi authorities reportedly killed the killer of one of the personal guards of the Saudi King, Abd al Aziz al-Faghm from the Mutayr tribe, in the Hayy al Shati (Jiddah, Makkah). The killer reportedly belongs to a new group called Humat al-Tawhid (Guardians of Monotheism). Contrary to this version of the facts, Saudi whistleblowers claim that the matter is connected to the killing of journalist Khashoggi one year ago. Earlier it had been suggested that the killing came after a personal dispute, but main figures of the Mutayr tribe had been forced to meet with Crown Prince Muhammad bin Salman in Riyadh and were prevented from travelling abroad.",1,1584367903,SAU
6992533,682,SAU6081,6081,"29 September 2019",2019,1,"Violence against civilians",Attack,"Humat al Tawhid",,2,"Civilians (Saudi Arabia)","Government of Saudi Arabia (2015-); Mutayr Tribal Group (Saudi Arabia); Private Security Forces (Saudi Arabia)",7,27,"Middle East","Saudi Arabia",Makkah,Jiddah,,"Jeddah-Hayy al Shati",21.6026,39.1155,1,"Twitter; Al Jazeera","New media-Regional","On 29 September 2019, one of the personal guards of the Saudi King, Abd al Aziz al-Faghm from the Mutayr tribe, in the Hayy al Shati (Jiddah, Makkah) was killed by a new group called Humat al-Tawhid (Guardians of Monotheism). Contrary to this version of the facts, Saudi whistleblowers claim that the matter is connected to the killing of journalist Khashoggi one year ago. Earlier it had been suggested that the killing came after a personal dispute, but main figures of the Mutayr tribe had been forced to meet with Crown Prince Muhammad bin Salman in Riyadh and were prevented from travelling abroad. Saudi authorities claim that the perpetrator of al-Faghm's murder has been killed by security forces but refuse to hand him over.",1,1584367903,SAU
6314916,682,SAU6069,6069,"27 September 2019",2019,1,"Strategic developments",Agreement,"Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,8,18,"Middle East","Saudi Arabia","Ar Riyad","Ar Riyad",,Riyadh,24.6877,46.7219,3,"Wall Street Journal",International,"During the week of September 27, Saudi Arabia has reportedly agreed to a partial ceasefire in Yemen. While diplomatic sources said that Saudi Arabia had agreed to a ceasefire in four areas including Sana'a, the Houthi leadership said that it would only accept a full, comprehensive truce.",0,1572403786,SAU
6449558,682,SAU6071,6071,"23 September 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Al Masirah; Yemen Data Project","Local partner-Regional","On September 23, two Saudi air raids were reported on Al-Rabo'ah border area of Asir governorate, southern Saudi Arabia.",0,1576530927,SAU
6449569,682,SAU6072,6072,"22 September 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Aqabat al Alb",17.5667,43.4,2,"Yemen Press Agency; Yemen Data Project","Local partner-Regional","On September 22, pro-Houthi forces claimed to have fired two Zilzal-1 artillery rockets at Saudi-affiliated forces off Al-'Alb border crossing area in Asir governorate, injuring a number of fighters and damaging military equipement.",0,1576530927,SAU
6449573,682,SAU6079,6079,"22 September 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Jizan,Jazan,,"At Tuwal",16.5294,42.9676,1,"Saadah News; Yemen Data Project","Local partner-Regional","On September 22, pro-Houthi forces claimed to have killed and injured a number of Saudi-affiliated fighters with an explosive device in Al-Tuwal border crossing area in Jizan governorate. Unknown reported fatalities coded as 10.",10,1576530927,SAU
